CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EngagementProfile,BalanceQuartile,BalanceSalaryRatio,RatioGroup
15753174,Thompson,571,Germany,Male,37,9,139592.98,3,1,0,104152.65,1,Inactive High-Balance,Q4 (Highest),1.3402729551288424,Middle (5th-95th pct)
15724719,Jones,550,France,Female,22,7,139096.85,1,1,0,129890.94,0,Inactive Disengaged,Q4 (Highest),1.0708741502679093,Middle (5th-95th pct)
15749519,Lin,822,France,Male,38,6,128289.7,3,1,0,9149.96,1,Inactive High-Balance,Q4 (Highest),14.020793533523644,Top 5% (extreme high)
15668323,Mbadiwe,678,France,Female,41,1,143443.61,1,1,0,196622.28,1,Inactive Disengaged,Q4 (Highest),0.7295389413651392,Middle (5th-95th pct)
15746664,Ts'ui,463,Spain,Male,20,8,204223.03,1,1,0,128268.39,0,Inactive Disengaged,Q4 (Highest),1.5921539983467479,Middle (5th-95th pct)
15761497,Udinesi,713,Spain,Female,48,1,163760.82,1,0,0,157381.14,1,Inactive Disengaged,Q4 (Highest),1.0405364963044492,Middle (5th-95th pct)
15732281,Ugoji,680,Germany,Male,34,6,146422.22,1,1,0,67142.97,1,Inactive Disengaged,Q4 (Highest),2.180752802564438,Middle (5th-95th pct)
15733904,McDonald,529,France,Male,32,9,147493.89,1,1,0,33656.35,0,Inactive Disengaged,Q4 (Highest),4.382349541765522,Middle (5th-95th pct)
15690540,Gearheart,684,Spain,Female,41,1,134177.06,1,0,0,177506.66,0,Inactive Disengaged,Q4 (Highest),0.7558987364192419,Middle (5th-95th pct)
15801788,McDonald,706,Germany,Female,29,6,185544.36,1,1,0,171037.63,0,Inactive Disengaged,Q4 (Highest),1.0848160138795186,Middle (5th-95th pct)
15778696,Ikemefuna,684,Spain,Female,36,5,174180.39,1,1,0,119830.08,0,Inactive Disengaged,Q4 (Highest),1.4535614930741931,Middle (5th-95th pct)
15788068,Lopez,743,Germany,Male,45,10,144677.19,3,1,0,22512.44,1,Inactive High-Balance,Q4 (Highest),6.4265441684686335,Middle (5th-95th pct)
15791114,Yegorova,700,France,Male,37,1,135179.49,1,1,0,160670.37,0,Inactive Disengaged,Q4 (Highest),0.8413467274644354,Middle (5th-95th pct)
15719779,May,645,Germany,Male,25,1,157404.02,2,1,0,93073.04,0,Inactive High-Balance,Q4 (Highest),1.691188124939295,Middle (5th-95th pct)
15680234,Bray,667,Germany,Male,27,2,138032.15,1,1,0,166317.71,0,Inactive Disengaged,Q4 (Highest),0.8299305588081991,Middle (5th-95th pct)
15700627,Y?,637,Germany,Female,46,2,143500.82,1,1,0,166996.46,1,Inactive Disengaged,Q4 (Highest),0.8593045625038999,Middle (5th-95th pct)
15688644,Holloway,603,France,Male,31,1,129743.75,1,1,0,109145.2,0,Inactive Disengaged,Q4 (Highest),1.1887261189681269,Middle (5th-95th pct)
15720511,Byrne,547,Germany,Male,41,3,151191.31,1,1,0,175295.89,1,Inactive Disengaged,Q4 (Highest),0.8624920413136896,Middle (5th-95th pct)
15773751,Y?,597,France,Female,29,1,132144.35,1,1,0,158086.33,0,Inactive Disengaged,Q4 (Highest),0.8358999162040135,Middle (5th-95th pct)
15580701,Ma,712,France,Male,33,3,153819.58,1,1,0,79176.09,1,Inactive Disengaged,Q4 (Highest),1.9427529194735431,Middle (5th-95th pct)
15720968,Young,606,Germany,Male,27,2,130274.26,2,1,0,147533.09,0,Inactive High-Balance,Q4 (Highest),0.883017226847211,Middle (5th-95th pct)
15733661,Illingworth,639,Spain,Female,27,8,133806.54,2,1,0,6251.3,0,Inactive High-Balance,Q4 (Highest),21.404594244397167,Top 5% (extreme high)
15638513,Palermo,723,France,Female,40,7,142856.95,2,0,0,38019.74,0,Inactive High-Balance,Q4 (Highest),3.7574415290583265,Middle (5th-95th pct)
15600357,Findlay,495,France,Female,40,1,140197.71,2,1,0,150720.39,0,Inactive High-Balance,Q4 (Highest),0.9301840978516575,Middle (5th-95th pct)
15566253,Manning,580,Germany,Male,44,9,143391.07,1,0,0,146891.07,1,Inactive Disengaged,Q4 (Highest),0.9761728197636521,Middle (5th-95th pct)
15633274,Tai,679,France,Male,34,7,160515.37,1,1,0,121904.14,0,Inactive Disengaged,Q4 (Highest),1.3167343619338934,Middle (5th-95th pct)
15582168,Muravyova,713,Germany,Female,61,4,149525.34,2,1,0,123663.63,0,Inactive High-Balance,Q4 (Highest),1.209129474850447,Middle (5th-95th pct)
15807269,Milanesi,690,Germany,Male,43,2,166522.78,1,0,0,119644.59,1,Inactive Disengaged,Q4 (Highest),1.3918120326209484,Middle (5th-95th pct)
15602979,Lin,751,France,Male,29,1,135536.5,1,1,0,66825.33,0,Inactive Disengaged,Q4 (Highest),2.0282204367715058,Middle (5th-95th pct)
15785547,Slye,665,France,Male,28,8,191402.82,2,1,0,83238.4,0,Inactive High-Balance,Q4 (Highest),2.299453377287406,Middle (5th-95th pct)
15798256,Takasuka,558,France,Female,45,1,153697.53,2,0,0,89891.4,1,Inactive High-Balance,Q4 (Highest),1.7098135083000154,Middle (5th-95th pct)
15755225,Ryan,659,Germany,Male,34,9,134464.58,2,1,0,178833.34,0,Inactive High-Balance,Q4 (Highest),0.7518988349711524,Middle (5th-95th pct)
15659094,Ojiofor,765,Germany,Female,34,8,136729.51,2,0,0,47058.21,0,Inactive High-Balance,Q4 (Highest),2.9055399684773393,Middle (5th-95th pct)
15796496,Trevisani,631,France,Female,31,8,137687.72,1,1,0,190067.12,0,Inactive Disengaged,Q4 (Highest),0.7244163009362167,Middle (5th-95th pct)
15636330,Ch'in,588,Germany,Female,48,1,143279.58,2,1,0,31580.8,1,Inactive High-Balance,Q4 (Highest),4.536920533995339,Middle (5th-95th pct)
15785559,De Luca,678,France,Male,43,1,133237.21,1,1,0,111032.79,1,Inactive Disengaged,Q4 (Highest),1.199980744426939,Middle (5th-95th pct)
15701605,Forster,815,France,Male,37,1,166115.42,1,1,0,67208.3,0,Inactive Disengaged,Q4 (Highest),2.471650376515996,Middle (5th-95th pct)
15812647,Yin,691,France,Male,34,8,133936.04,2,1,0,91359.79,0,Inactive High-Balance,Q4 (Highest),1.4660283260283329,Middle (5th-95th pct)
15694444,Buttenshaw,648,Germany,Female,32,8,157138.99,3,1,0,190994.48,1,Inactive High-Balance,Q4 (Highest),0.8227410027766247,Middle (5th-95th pct)
15790067,Sun,614,Spain,Male,39,3,151914.93,1,0,0,56459.45,0,Inactive Disengaged,Q4 (Highest),2.6906909295078147,Middle (5th-95th pct)
15713845,Merrett,688,France,Male,38,7,148045.68,1,1,0,175479.92,1,Inactive Disengaged,Q4 (Highest),0.8436616565587675,Middle (5th-95th pct)
15700083,Lai,609,Spain,Male,39,2,139443.75,2,1,0,9234.06,0,Inactive High-Balance,Q4 (Highest),15.101022735394833,Top 5% (extreme high)
15708867,Niu,684,Spain,Female,38,3,134168.5,3,1,0,3966.5,1,Inactive High-Balance,Q4 (Highest),33.825412832471955,Top 5% (extreme high)
15684211,Creel,704,Spain,Female,44,9,153656.85,1,1,0,158742.81,0,Inactive Disengaged,Q4 (Highest),0.9679610056039704,Middle (5th-95th pct)
15804721,Boni,602,France,Male,49,0,191808.73,1,0,0,97640.2,0,Inactive Disengaged,Q4 (Highest),1.964444255542287,Middle (5th-95th pct)
15689412,Christie,604,France,Female,32,7,127849.38,1,1,0,15798.7,0,Inactive Disengaged,Q4 (Highest),8.092398741668617,Top 5% (extreme high)
15797329,Muir,626,France,Male,43,4,137638.69,1,1,0,130442.08,1,Inactive Disengaged,Q4 (Highest),1.0551709233707405,Middle (5th-95th pct)
15785373,Wong,717,Spain,Female,42,5,190305.78,1,1,0,99347.8,1,Inactive Disengaged,Q4 (Highest),1.915551023777074,Middle (5th-95th pct)
15569764,Garner,687,Germany,Female,41,2,154007.21,1,1,0,158408.23,0,Inactive Disengaged,Q4 (Highest),0.9722172263398182,Middle (5th-95th pct)
15572801,Krischock,639,Spain,Male,34,5,139393.19,2,0,0,33950.08,0,Inactive High-Balance,Q4 (Highest),4.105828027503912,Middle (5th-95th pct)
15803947,Teng,757,Germany,Female,30,6,161378.02,1,0,0,71926.28,1,Inactive Disengaged,Q4 (Highest),2.243658646047036,Middle (5th-95th pct)
15724154,Manna,625,Germany,Female,49,4,128504.76,1,1,0,126812.63,1,Inactive Disengaged,Q4 (Highest),1.0133435447242123,Middle (5th-95th pct)
15589496,Arrington,778,France,Male,34,5,139064.06,2,0,0,67949.32,0,Inactive High-Balance,Q4 (Highest),2.046585013654294,Middle (5th-95th pct)
15764343,T'ien,688,Spain,Female,46,8,155681.72,1,1,0,26287.21,0,Inactive Disengaged,Q4 (Highest),5.922337136577066,Middle (5th-95th pct)
15742798,French,829,France,Female,22,7,150126.44,1,1,0,152107.93,1,Inactive Disengaged,Q4 (Highest),0.9869731315126044,Middle (5th-95th pct)
15583392,Woronoff,747,Germany,Male,37,9,135776.36,3,1,0,85470.45,1,Inactive High-Balance,Q4 (Highest),1.5885766367206442,Middle (5th-95th pct)
15717527,Ifeanacho,619,France,Female,49,9,145359.99,1,1,0,38186.85,0,Inactive Disengaged,Q4 (Highest),3.8065457087976617,Middle (5th-95th pct)
15793478,Li Fonti,593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1,Inactive Disengaged,Q4 (Highest),5.550647122230941,Middle (5th-95th pct)
15590327,Liao,604,Germany,Female,42,10,166031.45,1,1,0,98293.14,0,Inactive Disengaged,Q4 (Highest),1.6891458549396225,Middle (5th-95th pct)
15573628,Greene,751,Germany,Female,51,7,148074.79,1,1,0,146411.41,1,Inactive Disengaged,Q4 (Highest),1.0113609998018598,Middle (5th-95th pct)
15794266,Cross,559,France,Male,32,9,145303.52,1,1,0,103560.98,0,Inactive Disengaged,Q4 (Highest),1.4030720837133832,Middle (5th-95th pct)
15757867,Bray,570,France,Female,30,10,176173.52,1,1,0,97045.32,1,Inactive Disengaged,Q4 (Highest),1.8153736831410312,Middle (5th-95th pct)
15723818,Carpenter,453,France,Female,37,4,131834.76,2,1,0,8949.2,0,Inactive High-Balance,Q4 (Highest),14.73145756045233,Top 5% (extreme high)
15709920,Burke,479,France,Female,33,2,208165.53,1,0,0,50774.81,1,Inactive Disengaged,Q4 (Highest),4.099779595433247,Middle (5th-95th pct)
15691287,Ford,675,Germany,Female,33,0,141816.25,1,1,0,64815.05,1,Inactive Disengaged,Q4 (Highest),2.188014203491319,Middle (5th-95th pct)
15648067,Onwuamaeze,583,France,Male,39,1,129299.28,2,1,0,73107.6,0,Inactive High-Balance,Q4 (Highest),1.768616121990053,Middle (5th-95th pct)
15704014,K'ung,738,Germany,Male,37,7,140950.92,2,1,0,195333.98,0,Inactive High-Balance,Q4 (Highest),0.7215893517349107,Middle (5th-95th pct)
15645136,O'Donnell,744,Spain,Male,30,1,128065.12,1,1,0,121525.48,0,Inactive Disengaged,Q4 (Highest),1.0538129123209388,Middle (5th-95th pct)
15664270,Balsillie,692,Germany,Male,45,6,142084.04,4,1,0,188305.85,1,Inactive High-Balance,Q4 (Highest),0.7545386401962552,Middle (5th-95th pct)
15725665,Lo,679,France,Male,47,10,198546.1,2,1,0,191198.92,1,Inactive High-Balance,Q4 (Highest),1.038426890695826,Middle (5th-95th pct)
15591036,Genovesi,577,Germany,Female,43,3,127940.47,1,0,0,125140.72,1,Inactive Disengaged,Q4 (Highest),1.0223728135813825,Middle (5th-95th pct)
15566988,Iqbal,656,Germany,Female,46,7,141535.52,1,1,0,50595.15,1,Inactive Disengaged,Q4 (Highest),2.79741279549522,Middle (5th-95th pct)
15680112,Stewart,473,Germany,Female,35,7,131504.73,1,1,0,189560.43,0,Inactive Disengaged,Q4 (Highest),0.693735132379685,Middle (5th-95th pct)
15594928,Pagnotto,798,Germany,Female,38,4,129055.13,1,1,0,157147.59,0,Inactive Disengaged,Q4 (Highest),0.8212351840712289,Middle (5th-95th pct)
15802220,Ikenna,599,Spain,Male,35,6,137102.65,1,0,0,76870.81,0,Inactive Disengaged,Q4 (Highest),1.783546316215479,Middle (5th-95th pct)
15698167,Kumm,677,France,Female,24,0,148298.59,2,0,0,182913.95,0,Inactive High-Balance,Q4 (Highest),0.8107560412970142,Middle (5th-95th pct)
15801296,Farber,634,Germany,Female,37,7,143258.85,2,1,0,192721.98,0,Inactive High-Balance,Q4 (Highest),0.7433446356248519,Middle (5th-95th pct)
15781234,Y?an,609,France,Female,35,2,147900.43,1,1,0,140000.29,0,Inactive Disengaged,Q4 (Highest),1.056429454538987,Middle (5th-95th pct)
15581388,Y?an,487,Spain,Male,33,8,145729.71,1,1,0,41365.85,0,Inactive Disengaged,Q4 (Highest),3.5229473104021793,Middle (5th-95th pct)
15601045,Angelo,655,Spain,Male,37,8,163708.58,2,0,0,76259.23,0,Inactive High-Balance,Q4 (Highest),2.146737909627464,Middle (5th-95th pct)
15669253,Gibson,754,Spain,Male,39,7,157691.98,2,1,0,133600.89,1,Inactive High-Balance,Q4 (Highest),1.1803213286977354,Middle (5th-95th pct)
15781451,Buccho,504,France,Male,42,3,134936.97,2,0,0,135178.91,0,Inactive High-Balance,Q4 (Highest),0.9982102237693735,Middle (5th-95th pct)
15738588,Nebechi,660,Germany,Female,37,2,133200.09,1,0,0,71433.88,0,Inactive Disengaged,Q4 (Highest),1.8646626782697509,Middle (5th-95th pct)
15596992,Norris,482,Germany,Male,45,7,156353.46,1,1,0,72643.95,1,Inactive Disengaged,Q4 (Highest),2.152325967957414,Middle (5th-95th pct)
15730759,Chukwudi,561,France,Female,27,9,135637.0,1,1,0,153080.4,1,Inactive Disengaged,Q4 (Highest),0.8860507288980171,Middle (5th-95th pct)
15738884,Hu,642,Germany,Male,41,4,157777.58,1,1,0,67484.6,0,Inactive Disengaged,Q4 (Highest),2.337979035216923,Middle (5th-95th pct)
15743498,Winter,532,Germany,Male,52,9,137755.76,1,1,0,163191.99,1,Inactive Disengaged,Q4 (Highest),0.8441330974639136,Middle (5th-95th pct)
15720463,Ho,796,France,Male,30,2,137262.71,2,1,0,62905.29,0,Inactive High-Balance,Q4 (Highest),2.1820535284075473,Middle (5th-95th pct)
15605134,Bond,617,France,Female,34,0,131244.65,2,1,0,183229.02,0,Inactive High-Balance,Q4 (Highest),0.7162874636343086,Middle (5th-95th pct)
15737910,Houghton,703,Germany,Male,35,5,140691.08,2,1,0,167810.26,0,Inactive High-Balance,Q4 (Highest),0.8383937907014742,Middle (5th-95th pct)
15803337,Baresi,648,France,Male,23,9,168372.52,1,1,0,134676.72,0,Inactive Disengaged,Q4 (Highest),1.2501976585114338,Middle (5th-95th pct)
15656100,Candler,632,France,Female,49,5,167962.7,1,0,0,140201.21,0,Inactive Disengaged,Q4 (Highest),1.1980117717956928,Middle (5th-95th pct)
15651144,Yao,632,Germany,Female,35,2,150561.03,2,0,0,64722.61,0,Inactive High-Balance,Q4 (Highest),2.3262509036641137,Middle (5th-95th pct)
15717984,Longo,477,France,Male,47,9,144900.58,1,1,0,61315.37,1,Inactive Disengaged,Q4 (Highest),2.363201592031492,Middle (5th-95th pct)
15617320,Palermo,693,Spain,Female,46,3,151709.33,1,1,0,180736.24,0,Inactive Disengaged,Q4 (Highest),0.8393962937372161,Middle (5th-95th pct)
15690526,Tuan,690,Germany,Male,31,2,137260.45,2,1,0,55387.28,0,Inactive High-Balance,Q4 (Highest),2.478194451866927,Middle (5th-95th pct)
15581323,White,488,Germany,Female,28,7,139246.22,2,1,0,106799.49,0,Inactive High-Balance,Q4 (Highest),1.3038097841103922,Middle (5th-95th pct)
15797194,T'ao,570,France,Male,39,10,129674.89,2,1,0,80552.36,0,Inactive High-Balance,Q4 (Highest),1.609821115110718,Middle (5th-95th pct)
15664339,Yu,775,Spain,Male,48,4,178144.91,2,0,0,50168.41,1,Inactive High-Balance,Q4 (Highest),3.5509379308612727,Middle (5th-95th pct)
15572408,Chambers,714,Germany,Male,39,3,149887.49,2,1,0,63846.36,0,Inactive High-Balance,Q4 (Highest),2.347627805249978,Middle (5th-95th pct)
15645200,Chiang,581,Germany,Female,54,2,152508.99,1,1,0,187597.98,1,Inactive Disengaged,Q4 (Highest),0.8129564614714934,Middle (5th-95th pct)
15766458,Tang,498,France,Male,33,1,198113.86,1,1,0,69664.35,0,Inactive Disengaged,Q4 (Highest),2.843834184916675,Middle (5th-95th pct)
15665811,Parry,644,France,Male,33,9,141234.98,1,1,0,95673.05,0,Inactive Disengaged,Q4 (Highest),1.4762253320031085,Middle (5th-95th pct)
15603554,Berkeley,513,France,Female,45,0,164649.52,3,1,0,49915.52,1,Inactive High-Balance,Q4 (Highest),3.2985636531483595,Middle (5th-95th pct)
15626507,Chukwubuikem,558,France,Male,27,1,152283.39,1,1,0,183271.15,0,Inactive Disengaged,Q4 (Highest),0.8309185051766196,Middle (5th-95th pct)
15570895,Ch'in,608,France,Male,42,10,163548.07,1,1,0,38866.85,0,Inactive Disengaged,Q4 (Highest),4.207906480715572,Middle (5th-95th pct)
15614520,Smith,682,France,Female,37,8,148580.12,1,1,0,35179.18,0,Inactive Disengaged,Q4 (Highest),4.223524254971264,Middle (5th-95th pct)
15721047,Ansell,578,Germany,Male,37,1,135650.88,1,1,0,199428.19,0,Inactive Disengaged,Q4 (Highest),0.6801991233034809,Middle (5th-95th pct)
15617301,Chamberlin,774,Germany,Male,36,9,130809.77,1,1,0,152290.28,0,Inactive Disengaged,Q4 (Highest),0.8589502232184484,Middle (5th-95th pct)
15726046,Johnston,712,France,Female,27,2,133009.51,1,1,0,126809.15,0,Inactive Disengaged,Q4 (Highest),1.0488952098488162,Middle (5th-95th pct)
15590097,Ch'eng,537,Spain,Female,33,7,136082.0,1,1,0,62746.54,0,Inactive Disengaged,Q4 (Highest),2.1687570342524065,Middle (5th-95th pct)
15591135,Forster,726,France,Male,37,2,132057.92,2,1,0,34743.98,0,Inactive High-Balance,Q4 (Highest),3.8008863693796737,Middle (5th-95th pct)
15568562,Moss,689,France,Male,40,8,160272.27,1,1,0,49656.24,0,Inactive Disengaged,Q4 (Highest),3.2276360433250684,Middle (5th-95th pct)
15742824,Isayeva,696,Germany,Male,42,7,162318.61,1,1,0,121061.89,0,Inactive Disengaged,Q4 (Highest),1.340790318076151,Middle (5th-95th pct)
15621550,Hung,535,Spain,Female,50,1,140292.58,3,0,0,69531.22,1,Inactive High-Balance,Q4 (Highest),2.0176919087569583,Middle (5th-95th pct)
15591169,Hawes,788,Germany,Female,49,4,137455.99,1,1,0,184178.29,1,Inactive Disengaged,Q4 (Highest),0.7463202639138412,Middle (5th-95th pct)
15648136,Green,658,Germany,Female,28,9,152812.58,1,1,0,166682.57,0,Inactive Disengaged,Q4 (Highest),0.9167880000890314,Middle (5th-95th pct)
15812482,Young,575,France,Male,27,3,139301.68,1,1,0,99843.98,0,Inactive Disengaged,Q4 (Highest),1.3951935810251155,Middle (5th-95th pct)
15686835,Crawford,738,Germany,Female,57,9,148384.64,1,0,0,155047.11,1,Inactive Disengaged,Q4 (Highest),0.9570293828759532,Middle (5th-95th pct)
15788494,Alekseeva,555,France,Male,31,8,145875.74,1,1,0,137491.23,0,Inactive Disengaged,Q4 (Highest),1.0609821440974816,Middle (5th-95th pct)
15739972,Hughes,650,Germany,Female,45,9,152367.21,3,1,0,150835.21,1,Inactive High-Balance,Q4 (Highest),1.0101567797068072,Middle (5th-95th pct)
15663421,Esposito,527,Spain,Male,28,6,128396.33,2,1,0,79919.97,0,Inactive High-Balance,Q4 (Highest),1.6065612887492324,Middle (5th-95th pct)
15693764,Mai,663,Spain,Male,52,0,136298.65,1,1,0,144593.3,1,Inactive Disengaged,Q4 (Highest),0.942634617233302,Middle (5th-95th pct)
15812040,Lorenzo,594,France,Male,36,6,153880.15,1,0,0,135431.72,0,Inactive Disengaged,Q4 (Highest),1.1362194174304217,Middle (5th-95th pct)
15582033,Manfrin,753,Germany,Male,44,3,138076.47,1,1,0,15523.09,1,Inactive Disengaged,Q4 (Highest),8.894908810037176,Top 5% (extreme high)
15602845,Udinesi,466,Germany,Male,41,2,152102.18,2,1,0,181879.56,0,Inactive High-Balance,Q4 (Highest),0.8362796787060623,Middle (5th-95th pct)
15707918,Bentley,741,Germany,Female,36,0,127675.39,2,1,0,74260.16,0,Inactive High-Balance,Q4 (Highest),1.719298611799382,Middle (5th-95th pct)
15637118,Burns,684,France,Male,33,4,140700.61,1,1,0,103557.93,0,Inactive Disengaged,Q4 (Highest),1.3586657245852636,Middle (5th-95th pct)
15657829,Fanucci,806,Germany,Male,30,8,168078.83,1,1,0,85028.36,1,Inactive Disengaged,Q4 (Highest),1.976738467024414,Middle (5th-95th pct)
15789379,Zetticci,762,France,Male,26,6,130428.78,1,1,0,173365.89,0,Inactive Disengaged,Q4 (Highest),0.7523324224851843,Middle (5th-95th pct)
15566894,Gray,793,France,Male,39,3,137817.52,1,0,0,83997.79,0,Inactive Disengaged,Q4 (Highest),1.6407279286752663,Middle (5th-95th pct)
15749123,Sokolova,743,Spain,Male,45,7,157332.26,1,1,0,125424.42,0,Inactive Disengaged,Q4 (Highest),1.254398944001495,Middle (5th-95th pct)
15728012,Everett,678,Spain,Female,40,3,128398.38,1,1,0,168658.3,0,Inactive Disengaged,Q4 (Highest),0.7612929811340444,Middle (5th-95th pct)
15583371,Artemiev,632,Spain,Male,37,1,138207.08,1,1,0,60778.11,1,Inactive Disengaged,Q4 (Highest),2.2739614640863297,Middle (5th-95th pct)
15711251,Chizuoke,514,France,Male,45,1,178827.79,1,1,0,60375.18,0,Inactive Disengaged,Q4 (Highest),2.9619421424499275,Middle (5th-95th pct)
15815070,Romano,566,Germany,Female,44,5,141428.99,2,0,0,68408.74,0,Inactive High-Balance,Q4 (Highest),2.067411123198585,Middle (5th-95th pct)
15588419,Johnston,651,Germany,Female,34,10,148962.46,1,1,0,66389.43,1,Inactive Disengaged,Q4 (Highest),2.2437677202530586,Middle (5th-95th pct)
15664752,Jack,606,Germany,Male,39,8,136000.45,2,1,0,31708.53,0,Inactive High-Balance,Q4 (Highest),4.289080887698042,Middle (5th-95th pct)
15621195,Ch'eng,619,Germany,Male,41,3,147974.16,2,1,0,170518.83,0,Inactive High-Balance,Q4 (Highest),0.8677877979810207,Middle (5th-95th pct)
15793688,Bancks,669,France,Male,50,9,201009.64,1,1,0,158032.5,1,Inactive Disengaged,Q4 (Highest),1.2719512758451585,Middle (5th-95th pct)
15625964,Buckley,582,France,Female,43,5,153313.67,1,0,0,170563.73,0,Inactive Disengaged,Q4 (Highest),0.8988644303217337,Middle (5th-95th pct)
15761053,Lock,596,Germany,Male,48,2,131326.47,1,0,0,1140.02,1,Inactive Disengaged,Q4 (Highest),115.196636901107,Top 5% (extreme high)
15702095,Clarke,585,Spain,Female,56,1,128472.8,1,1,0,186476.91,1,Inactive Disengaged,Q4 (Highest),0.6889474948936037,Middle (5th-95th pct)
15764253,Ramsey,742,France,Male,32,6,160485.16,1,1,0,29023.03,0,Inactive Disengaged,Q4 (Highest),5.529579785432466,Middle (5th-95th pct)
15782364,Bevan,521,Spain,Female,39,3,146408.68,1,0,0,72993.67,0,Inactive Disengaged,Q4 (Highest),2.0057722813498757,Middle (5th-95th pct)
15636407,Beatham,793,Germany,Female,34,5,127758.09,1,1,0,143357.03,0,Inactive Disengaged,Q4 (Highest),0.8911881754246722,Middle (5th-95th pct)
15650538,Sun,445,Germany,Female,48,7,168286.58,1,1,0,16645.77,1,Inactive Disengaged,Q4 (Highest),10.10987055570274,Top 5% (extreme high)
15593425,Bracewell,662,Spain,Female,54,1,187997.15,1,0,0,111442.71,1,Inactive Disengaged,Q4 (Highest),1.6869398635406478,Middle (5th-95th pct)
15604706,Blake,581,Germany,Male,38,1,133105.47,1,1,0,105732.9,1,Inactive Disengaged,Q4 (Highest),1.2588841316184463,Middle (5th-95th pct)
15739578,Chiazagomekpere,850,France,Male,49,6,128663.9,1,1,0,65769.3,1,Inactive Disengaged,Q4 (Highest),1.9562911571204191,Middle (5th-95th pct)
15626135,Combes,689,France,Male,34,1,165312.27,1,1,0,155495.63,0,Inactive Disengaged,Q4 (Highest),1.0631312918568836,Middle (5th-95th pct)
15575399,Somadina,480,France,Female,42,1,152160.21,2,1,0,101778.9,0,Inactive High-Balance,Q4 (Highest),1.4950074131278683,Middle (5th-95th pct)
15635277,Coates,605,Spain,Male,47,7,142643.54,1,1,0,189310.27,0,Inactive Disengaged,Q4 (Highest),0.7534907641302293,Middle (5th-95th pct)
15795640,Mai,683,Germany,Female,35,1,132371.3,2,0,0,186123.57,0,Inactive High-Balance,Q4 (Highest),0.7112011659780649,Middle (5th-95th pct)
15797900,Chinomso,517,France,Male,56,9,142147.32,1,0,0,39488.04,1,Inactive Disengaged,Q4 (Highest),3.5997562806358583,Middle (5th-95th pct)
15680683,Simmons,640,Spain,Male,29,5,197200.04,2,1,0,141453.62,0,Inactive High-Balance,Q4 (Highest),1.3940968071372088,Middle (5th-95th pct)
15677087,Green,662,France,Female,39,5,138106.75,1,0,0,19596.73,0,Inactive Disengaged,Q4 (Highest),7.047438526733797,Middle (5th-95th pct)
15665784,She,637,France,Male,27,9,128940.24,1,1,0,46786.92,0,Inactive Disengaged,Q4 (Highest),2.755903573049904,Middle (5th-95th pct)
15809999,Gordon,709,France,Female,41,3,150300.65,2,1,0,71672.86,0,Inactive High-Balance,Q4 (Highest),2.097037149068699,Middle (5th-95th pct)
15629390,Liao,653,France,Male,37,7,135847.47,1,1,0,144880.81,0,Inactive Disengaged,Q4 (Highest),0.9376498516263128,Middle (5th-95th pct)
15583863,Chimaobim,681,Germany,Male,49,8,142946.18,1,0,0,187280.51,1,Inactive Disengaged,Q4 (Highest),0.763273124363021,Middle (5th-95th pct)
15727499,Boyle,666,Germany,Female,36,3,129118.5,2,0,0,139435.12,0,Inactive High-Balance,Q4 (Highest),0.9260113234025976,Middle (5th-95th pct)
15805676,Hsu,515,Spain,Male,29,4,151012.55,2,1,0,9770.97,0,Inactive High-Balance,Q4 (Highest),15.455226042040861,Top 5% (extreme high)
15744553,Ho,444,France,Male,34,2,144318.97,1,1,0,112668.06,0,Inactive Disengaged,Q4 (Highest),1.280921762565185,Middle (5th-95th pct)
15750602,Clendinnen,662,France,Male,29,5,147092.65,1,1,0,10928.3,0,Inactive Disengaged,Q4 (Highest),13.459792465433782,Top 5% (extreme high)
15639552,Mellor,603,Germany,Female,40,8,148897.02,1,0,0,105052.9,0,Inactive Disengaged,Q4 (Highest),1.4173527813130338,Middle (5th-95th pct)
15717328,Hsueh,842,France,Female,37,4,132446.08,2,1,0,87071.18,1,Inactive High-Balance,Q4 (Highest),1.5211242112487737,Middle (5th-95th pct)
15616213,Levy,555,Germany,Female,51,9,138214.5,1,1,0,198715.27,1,Inactive Disengaged,Q4 (Highest),0.6955404081427663,Middle (5th-95th pct)
15766172,Tsao,541,France,Male,34,3,128743.55,1,1,0,134851.12,0,Inactive Disengaged,Q4 (Highest),0.9547087929265994,Middle (5th-95th pct)
15625929,Trevisan,762,France,Female,44,7,159316.64,1,0,0,24780.13,0,Inactive Disengaged,Q4 (Highest),6.429209209152656,Middle (5th-95th pct)
15713347,Reynolds,577,Spain,Male,48,6,179852.26,1,1,0,193580.32,0,Inactive Disengaged,Q4 (Highest),0.9290833902950465,Middle (5th-95th pct)
15692575,Kerr,760,France,Male,38,6,162888.73,1,1,0,91098.76,1,Inactive Disengaged,Q4 (Highest),1.7880455233419206,Middle (5th-95th pct)
15605059,Mackie,576,Germany,Male,63,3,148843.56,1,1,0,69414.13,1,Inactive Disengaged,Q4 (Highest),2.1442833037019984,Middle (5th-95th pct)
15568088,Jamieson,481,Germany,Male,44,3,163714.52,1,1,0,96123.72,0,Inactive Disengaged,Q4 (Highest),1.7031646299165282,Middle (5th-95th pct)
